qualificationId,plateauBuildingId,shelterId,shelterName,officialDesignationStatus,qualificationStatus,qualificationReason,evidenceSources,matchMethod,matchDistanceMeters,confidence,manualReviewNeeded,warnings,disasterTypes,safeFloor,capacity,sourceUpdatedAt,routeAvailability,nearestRouteDistanceMeters,estimatedTravelTimeSeconds,routeSource,routeType,isOfficialEvacuationRoute,nearestRouteId,nearestRouteOriginId,nearestRouteOriginName,availableRouteCount,failedRouteCount,notes
real_chuo_building_qualification_001,13102-bldg-3742,chuo_official_emergency_001,城東小学校,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394611"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,2480,2025-03-31,available,1083.201,902.668,OSM,estimated_pedestrian_route,False,osm_route_02_001,route_origin_nihonbashi_001,Nihonbashi controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_002,13102-bldg-8069,chuo_official_emergency_002,京橋プラザ,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394601"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,1038,2025-03-31,available,869.882,724.902,OSM,estimated_pedestrian_route,False,osm_route_01_002,route_origin_ginza_001,Ginza controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_003,13102-bldg-5702,chuo_official_emergency_003,泰明小学校,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394600"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,2384,2025-03-31,available,454.365,378.638,OSM,estimated_pedestrian_route,False,osm_route_01_003,route_origin_ginza_001,Ginza controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_004,13102-bldg-3140,chuo_official_emergency_004,銀座中学校,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53393691"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,4590,2025-03-31,available,894.862,745.718,OSM,estimated_pedestrian_route,False,osm_route_01_004,route_origin_ginza_001,Ginza controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_005,13102-bldg-3228,chuo_official_emergency_005,中央小学校,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394602"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,2940,2025-03-31,available,537.159,447.632,OSM,estimated_pedestrian_route,False,osm_route_03_005,route_origin_hatchobori_tsukiji_001,Hatchobori Tsukiji controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_006,13102-bldg-3751,chuo_official_emergency_006,明石小学校,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394602"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,3903,2025-03-31,available,97.727,81.439,OSM,estimated_pedestrian_route,False,osm_route_03_006,route_origin_hatchobori_tsukiji_001,Hatchobori Tsukiji controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_007,13102-bldg-2853,chuo_official_emergency_007,京橋築地小学校,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394601"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,3397,2025-03-31,available,714.915,595.763,OSM,estimated_pedestrian_route,False,osm_route_01_007,route_origin_ginza_001,Ginza controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
real_chuo_building_qualification_008,13102-bldg-8277,chuo_official_emergency_008,京華スクエア,official_designated,official_confirmed,Official Chuo evidence is present and the shelter point is contained by one local PLATEAU building footprint.,"[{""sourceId"":""chuo_open_data_designated_emergency_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""指定緊急避難所一覧"",""officialStatus"":""official_primary"",""sourceUrl"":""https://www.city.chuo.lg.jp/documents/984/shiteikinkyuuhinan.csv"",""sourceUpdatedAt"":""2025-03-31"",""evidenceNote"":""Primary Chuo City open-data record for a designated emergency evacuation shelter/place.""},{""sourceId"":""tokyo_bosai_map_evacuation_center"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_center.csv"",""sourceUpdatedAt"":""2022-06-20"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""tokyo_bosai_map_evacuation_area"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""東京都防災マップ 避難場所一覧データCSV"",""officialStatus"":""official_reference"",""sourceUrl"":""https://www.opendata.metro.tokyo.lg.jp/soumu/130001_evacuation_area.csv"",""sourceUpdatedAt"":""2025-12-12"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_emergency_evacuation_places"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定緊急避難場所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_2.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""gsi_chuo_designated_shelters"",""sourceFamily"":""official_shelter_facility"",""sourceName"":""国土地理院 指定避難所データ 東京都中央区"",""officialStatus"":""official_reference"",""sourceUrl"":""https://hinanmap.gsi.go.jp/hinanjocp/defaultFtpData/csv/13102_1.csv"",""sourceUpdatedAt"":""2025-09-02"",""evidenceNote"":""Supporting official source has 1 record(s) with matching normalized facility name.""},{""sourceId"":""local_plateau_citygml_bldg_mesh_53394602"",""sourceFamily"":""plateau_building_geometry"",""sourceName"":""Local PLATEAU 2025 Chuo CityGML building mesh subset"",""officialStatus"":""derived"",""sourceUrl"":null,""sourceUpdatedAt"":null,""evidenceNote"":""Building footprint was derived from an existing local PLATEAU CityGML building mesh. Raw CityGML is not committed.""}]",contains,0.0,high,False,"[""official source does not provide safeFloor; preserve null for review"",""OSM route is an estimated prototype pedestrian route, not an official evacuation route"",""OSM route fields are prototype estimates and are not official evacuation routes""]","[""flood"",""storm_surge"",""earthquake"",""inland_flooding""]",,2460,2025-03-31,available,956.373,796.978,OSM,estimated_pedestrian_route,False,osm_route_03_008,route_origin_hatchobori_tsukiji_001,Hatchobori Tsukiji controlled route test origin,5,0,"Normalized from official Chuo City open data. Original municipality code: 131024. Source marks overlap with designated shelter address. 東京都防災マップ 避難所一覧データCSV match count: 1 東京都防災マップ 避難場所一覧データCSV match count: 1 国土地理院 指定緊急避難場所データ 東京都中央区 match count: 1 国土地理院 指定避難所データ 東京都中央区 match count: 1 B4 performs PLATEAU building matching only; route fields remain not_evaluated for P5-B5. B5 merged OSM route estimates where available; no disaster road closure, flood simulation, or Unity gameplay integration is applied."
